2.625000 6609.375098 
2.700000 3774.036045 
2.775000 2211.170651 
2.850000 1325.346460 
2.925000 810.525304 
3.000000 504.496020 
3.075000 318.846018 
3.150000 204.144528 
3.225000 132.104971 
3.300000 86.191755 
3.375000 56.547516 
3.450000 37.189193 
3.525000 24.424550 
3.600000 15.939955 
3.675000 10.265078 
3.750000 6.453320 
3.825000 3.887962 
3.900000 2.162793 
3.975000 1.007585 
4.050000 0.240943 
4.125000 -0.259885 
4.200000 -0.578562 
4.275000 -0.772464 
4.350000 -0.881142 
4.425000 -0.931974 
4.500000 -0.943966 
4.575000 -0.930331 
4.650000 -0.900255 
4.725000 -0.860114 
4.800000 -0.814309 
4.875000 -0.765861 
4.950000 -0.716812 
5.025000 -0.668521 
5.100000 -0.621863 
5.175000 -0.577378 
5.250000 -0.535368 
5.325000 -0.495974 
5.400000 -0.459227 
5.475000 -0.425081 
5.550000 -0.393447 
5.625000 -0.364201 
5.700000 -0.337208 
5.775000 -0.312320 
5.850000 -0.289392 
5.925000 -0.268279 
6.000000 -0.248842 
6.075000 -0.230948 
6.150000 -0.214475 
6.225000 -0.199305 
6.300000 -0.185331 
6.375000 -0.172454 
6.450000 -0.160582 
6.525000 -0.149631 
6.600000 -0.139524 
6.675000 -0.130190 
6.750000 -0.121565 
6.825000 -0.113590 
6.900000 -0.106211 
6.975000 -0.099379 
7.050000 -0.093049 
7.125000 -0.087180 
7.200000 -0.081736 
7.275000 -0.076681 
7.350000 -0.071985 
7.425000 -0.067619 
7.500000 -0.063558 
7.575000 -0.059777 
7.650000 -0.056256 
7.725000 -0.052973 
7.800000 -0.049911 
7.875000 -0.047053 
7.950000 -0.044384 
8.025000 -0.041889 
8.100000 -0.039556 
8.175000 -0.037374 
8.250000 -0.035330 
8.325000 -0.033416 
8.400000 -0.031622 
8.475000 -0.029939 
8.550000 -0.028359 
8.625000 -0.026876 
8.700000 -0.025483 
8.775000 -0.024173 
8.850000 -0.022941 
8.925000 -0.021782 
9.000000 -0.020691 
9.075000 -0.019663 
9.150000 -0.018694 
9.225000 -0.017781 
9.300000 -0.016919 
9.375000 -0.016105 
9.450000 -0.015337 
9.525000 -0.014612 
9.600000 -0.013926 
9.675000 -0.013277 
9.750000 -0.012664 
9.825000 -0.012083 
9.900000 -0.011534 
9.975000 -0.011013 
10.050000 -0.010519 
10.125000 -0.010052 
10.200000 -0.009608 
10.275000 -0.009187 
10.350000 -0.008787 
10.425000 -0.008408 
10.500000 -0.008048 
10.575000 -0.007705 
10.650000 -0.007380 
10.725000 -0.007070 
10.800000 -0.006775 
10.875000 -0.006495 
10.950000 -0.006228 
11.025000 -0.005974 
11.100000 -0.005732 
11.175000 -0.005501 
11.250000 -0.005282 
11.325000 -0.005072 
11.400000 -0.004872 
11.475000 -0.004681 
11.550000 -0.004499 
11.625000 -0.004325 
11.700000 -0.004159 
11.775000 -0.004000 
11.850000 -0.003848 
11.925000 -0.003703 
12.000000 -0.003565 
12.075000 -0.003432 
12.150000 -0.003305 
12.225000 -0.003183 
12.300000 -0.003067 
12.375000 -0.002956 
12.450000 -0.002849 
12.525000 -0.002747 
12.600000 -0.002649 
12.675000 -0.002555 
12.750000 -0.002465 
12.825000 -0.002379 
12.900000 -0.002296 
12.975000 -0.002217 
13.050000 -0.002140 
13.125000 -0.002067 
13.200000 -0.001997 
13.275000 -0.001929 
13.350000 -0.001864 
13.425000 -0.001802 
13.500000 -0.001742 
13.575000 -0.001685 
13.650000 -0.001629 
13.725000 -0.001576 
13.800000 -0.001525 
13.875000 -0.001475 
13.950000 -0.001428 
14.025000 -0.001382 
14.100000 -0.001338 
14.175000 -0.001296 
14.250000 -0.001255 
14.325000 -0.001216 
14.400000 -0.001178 
14.475000 -0.001141 
14.550000 -0.001106 
14.625000 -0.001072 
14.700000 -0.001040 
14.775000 -0.001008 
14.850000 -0.000977 
14.925000 -0.000948 
