    2.063382     2.137334     0.003577     0.044947
    2.063382     3.708130     0.003577     0.044947
    2.063382     5.278926     0.003577     0.044947
    0.520353     0.785398     0.003450     0.043351
    0.520353     2.356194     0.003450     0.043351
    0.520353     3.926991     0.003450     0.043351
    0.520353     5.497787     0.003450     0.043351
    2.621239     0.785398     0.003450     0.043351
    2.621239     2.356194     0.003450     0.043351
    2.621239     3.926991     0.003450     0.043351
    2.621239     5.497787     0.003450     0.043351
    1.211555     1.185820     0.003450     0.043351
    1.211555     2.756617     0.003450     0.043351
    1.211555     4.327413     0.003450     0.043351
    1.211555     5.898209     0.003450     0.043351
    1.930038     1.185820     0.003450     0.043351
    1.930038     2.756617     0.003450     0.043351
    1.930038     4.327413     0.003450     0.043351
    1.930038     5.898209     0.003450     0.043351
    1.211555     0.384976     0.003450     0.043351
    1.211555     1.955772     0.003450     0.043351
    1.211555     3.526569     0.003450     0.043351
    1.211555     5.097365     0.003450     0.043351
    1.930038     0.384976     0.003450     0.043351
    1.930038     1.955772     0.003450     0.043351
    1.930038     3.526569     0.003450     0.043351
    1.930038     5.097365     0.003450     0.043351
    0.319303     0.785398     0.003109     0.039068
    0.319303     2.356194     0.003109     0.039068
    0.319303     3.926991     0.003109     0.039068
    0.319303     5.497787     0.003109     0.039068
    2.822289     0.785398     0.003109     0.039068
    2.822289     2.356194     0.003109     0.039068
    2.822289     3.926991     0.003109     0.039068
    2.822289     5.497787     0.003109     0.039068
    1.346968     1.341140     0.003109     0.039068
    1.346968     2.911936     0.003109     0.039068
    1.346968     4.482732     0.003109     0.039068
    1.346968     6.053529     0.003109     0.039068
    1.794625     1.341140     0.003109     0.039068
    1.794625     2.911936     0.003109     0.039068
    1.794625     4.482732     0.003109     0.039068
    1.794625     6.053529     0.003109     0.039068
    1.346968     0.229657     0.003109     0.039068
    1.346968     1.800453     0.003109     0.039068
    1.346968     3.371249     0.003109     0.039068
    1.346968     4.942046     0.003109     0.039068
    1.794625     0.229657     0.003109     0.039068
    1.794625     1.800453     0.003109     0.039068
    1.794625     3.371249     0.003109     0.039068
    1.794625     4.942046     0.003109     0.039068
    0.136446     0.785398     0.002352     0.029557
    0.136446     2.356194     0.002352     0.029557
    0.136446     3.926991     0.002352     0.029557
    0.136446     5.497787     0.002352     0.029557
    3.005146     0.785398     0.002352     0.029557
    3.005146     2.356194     0.002352     0.029557
    3.005146     3.926991     0.002352     0.029557
    3.005146     5.497787     0.002352     0.029557
    1.474464     1.474014     0.002352     0.029557
    1.474464     3.044811     0.002352     0.029557
    1.474464     4.615607     0.002352     0.029557
    1.474464     6.186403     0.002352     0.029557
    1.667128     1.474014     0.002352     0.029557
    1.667128     3.044811     0.002352     0.029557
    1.667128     4.615607     0.002352     0.029557
    1.667128     6.186403     0.002352     0.029557
    1.474464     0.096782     0.002352     0.029557
    1.474464     1.667578     0.002352     0.029557
    1.474464     3.238375     0.002352     0.029557
    1.474464     4.809171     0.002352     0.029557
    1.667128     0.096782     0.002352     0.029557
    1.667128     1.667578     0.002352     0.029557
    1.667128     3.238375     0.002352     0.029557
    1.667128     4.809171     0.002352     0.029557
    1.570796     0.608815     0.003601     0.045249
    1.570796     2.179611     0.003601     0.045249
    1.570796     3.750407     0.003601     0.045249
    1.570796     5.321204     0.003601     0.045249
    0.961982     0.000000     0.003601     0.045249
    0.961982     1.570796     0.003601     0.045249
    0.961982     3.141593     0.003601     0.045249
    0.961982     4.712389     0.003601     0.045249
    2.179611     0.000000     0.003601     0.045249
    2.179611     1.570796     0.003601     0.045249
    2.179611     3.141593     0.003601     0.045249
    2.179611     4.712389     0.003601     0.045249
    1.570796     0.961982     0.003601     0.045249
    1.570796     2.532778     0.003601     0.045249
    1.570796     4.103574     0.003601     0.045249
    1.570796     5.674371     0.003601     0.045249
    0.608815     0.000000     0.003601     0.045249
    0.608815     1.570796     0.003601     0.045249
    0.608815     3.141593     0.003601     0.045249
    0.608815     4.712389     0.003601     0.045249
    2.532778     0.000000     0.003601     0.045249
    2.532778     1.570796     0.003601     0.045249
    2.532778     3.141593     0.003601     0.045249
    2.532778     4.712389     0.003601     0.045249
    1.570796     0.267598     0.002982     0.037477
    1.570796     1.838394     0.002982     0.037477
    1.570796     3.409190     0.002982     0.037477
    1.570796     4.979987     0.002982     0.037477
    1.303199     0.000000     0.002982     0.037477
    1.303199     1.570796     0.002982     0.037477
    1.303199     3.141593     0.002982     0.037477
    1.303199     4.712389     0.002982     0.037477
    1.838394     0.000000     0.002982     0.037477
    1.838394     1.570796     0.002982     0.037477
    1.838394     3.141593     0.002982     0.037477
    1.838394     4.712389     0.002982     0.037477
    1.570796     1.303199     0.002982     0.037477
    1.570796     2.873995     0.002982     0.037477
    1.570796     4.444791     0.002982     0.037477
    1.570796     6.015588     0.002982     0.037477
    0.267598     0.000000     0.002982     0.037477
    0.267598     1.570796     0.002982     0.037477
    0.267598     3.141593     0.002982     0.037477
    0.267598     4.712389     0.002982     0.037477
    2.873995     0.000000     0.002982     0.037477
    2.873995     1.570796     0.002982     0.037477
    2.873995     3.141593     0.002982     0.037477
    2.873995     4.712389     0.002982     0.037477
    0.994565     1.266795     0.003572     0.044881
    0.994565     2.837591     0.003572     0.044881
    0.994565     4.408388     0.003572     0.044881
    0.994565     5.979184     0.003572     0.044881
    2.147028     1.266795     0.003572     0.044881
    2.147028     2.837591     0.003572     0.044881
    2.147028     4.408388     0.003572     0.044881
    2.147028     5.979184     0.003572     0.044881
    0.643380     1.139106     0.003572     0.044881
    0.643380     2.709902     0.003572     0.044881
    0.643380     4.280699     0.003572     0.044881
    0.643380     5.851495     0.003572     0.044881
    2.498213     1.139106     0.003572     0.044881
    2.498213     2.709902     0.003572     0.044881
    2.498213     4.280699     0.003572     0.044881
    2.498213     5.851495     0.003572     0.044881
    0.994565     0.304001     0.003572     0.044881
    0.994565     1.874798     0.003572     0.044881
    0.994565     3.445594     0.003572     0.044881
    0.994565     5.016390     0.003572     0.044881
    2.147028     0.304001     0.003572     0.044881
    2.147028     1.874798     0.003572     0.044881
    2.147028     3.445594     0.003572     0.044881
    2.147028     5.016390     0.003572     0.044881
    1.317080     0.597876     0.003572     0.044881
    1.317080     2.168672     0.003572     0.044881
    1.317080     3.739468     0.003572     0.044881
    1.317080     5.310265     0.003572     0.044881
    1.824513     0.597876     0.003572     0.044881
    1.824513     2.168672     0.003572     0.044881
    1.824513     3.739468     0.003572     0.044881
    1.824513     5.310265     0.003572     0.044881
    0.643380     0.431690     0.003572     0.044881
    0.643380     2.002487     0.003572     0.044881
    0.643380     3.573283     0.003572     0.044881
    0.643380     5.144079     0.003572     0.044881
    2.498213     0.431690     0.003572     0.044881
    2.498213     2.002487     0.003572     0.044881
    2.498213     3.573283     0.003572     0.044881
    2.498213     5.144079     0.003572     0.044881
    1.317080     0.972921     0.003572     0.044881
    1.317080     2.543717     0.003572     0.044881
    1.317080     4.114513     0.003572     0.044881
    1.317080     5.685310     0.003572     0.044881
    1.824513     0.972921     0.003572     0.044881
    1.824513     2.543717     0.003572     0.044881
    1.824513     4.114513     0.003572     0.044881
    1.824513     5.685310     0.003572     0.044881
    1.447126     0.428986     0.003392     0.042629
    1.447126     1.999783     0.003392     0.042629
    1.447126     3.570579     0.003392     0.042629
    1.447126     5.141375     0.003392     0.042629
    1.694466     0.428986     0.003392     0.042629
    1.694466     1.999783     0.003392     0.042629
    1.694466     3.570579     0.003392     0.042629
    1.694466     5.141375     0.003392     0.042629
    1.145301     0.135848     0.003392     0.042629
    1.145301     1.706644     0.003392     0.042629
    1.145301     3.277441     0.003392     0.042629
    1.145301     4.848237     0.003392     0.042629
    1.996292     0.135848     0.003392     0.042629
    1.996292     1.706644     0.003392     0.042629
    1.996292     3.277441     0.003392     0.042629
    1.996292     4.848237     0.003392     0.042629
    1.447126     1.141810     0.003392     0.042629
    1.447126     2.712606     0.003392     0.042629
    1.447126     4.283403     0.003392     0.042629
    1.447126     5.854199     0.003392     0.042629
    1.694466     1.141810     0.003392     0.042629
    1.694466     2.712606     0.003392     0.042629
    1.694466     4.283403     0.003392     0.042629
    1.694466     5.854199     0.003392     0.042629
    0.445390     0.290397     0.003392     0.042629
    0.445390     1.861193     0.003392     0.042629
    0.445390     3.431989     0.003392     0.042629
    0.445390     5.002786     0.003392     0.042629
    2.696202     0.290397     0.003392     0.042629
    2.696202     1.861193     0.003392     0.042629
    2.696202     3.431989     0.003392     0.042629
    2.696202     5.002786     0.003392     0.042629
    1.145301     1.434948     0.003392     0.042629
    1.145301     3.005745     0.003392     0.042629
    1.145301     4.576541     0.003392     0.042629
    1.145301     6.147337     0.003392     0.042629
    1.996292     1.434948     0.003392     0.042629
    1.996292     3.005745     0.003392     0.042629
    1.996292     4.576541     0.003392     0.042629
    1.996292     6.147337     0.003392     0.042629
    0.445390     1.280400     0.003392     0.042629
    0.445390     2.851196     0.003392     0.042629
    0.445390     4.421992     0.003392     0.042629
    0.445390     5.992789     0.003392     0.042629
    2.696202     1.280400     0.003392     0.042629
    2.696202     2.851196     0.003392     0.042629
    2.696202     4.421992     0.003392     0.042629
    2.696202     5.992789     0.003392     0.042629
